2.01;1.128;-32.83705;15.31751;13.07493
2.04;1.019;27.43768;5.28206;-9.07156
2.05;-0.134;14.72463;-59.87436;-30.4689
2.06;1.011;-12.80444;-7.89959;-11.07957
2.07;-0.038;25.99003;0.95143;14.4701
2.07;1.576;47.40547;14.8855;35.60015
2.07;-0.168;11.64567;217.78459;-37.1607
2.07;1.465;-7.78315;-7.17621;37.30151
2.07;1.61;33.64253;-11.8036;-38.07919
2.08;0.155;-1.52553;-13.89224;3.11385
2.09;-0.003;14.64569;15.7288;18.65323
2.1;1.37;68.97228;41.40122;73.27505
2.14;0.09;-10.72237;0.512;2.79061
2.15;-0.046;89.14103;22.51822;163.94968
2.2;-0.023;-25.82334;-4.73016;-30.15793
2.21;-0.269;-168.81227;282.10805;-275.8928
2.21;0.189;-82.2043;70.77523;-182.51204
2.22;0.032;-12.12313;-16.48652;10.299
2.23;1.665;-93.33722;87.0412;-120.8262
2.23;0.057;-12.85749;-4.93061;19.6119
2.23;0.673;207.3768;-290.11972;301.96868
2.24;1.17;38.03802;6.79383;58.46152
2.24;1.521;-0.41719;-28.17182;35.4067
2.25;-0.175;34.22439;278.80229;-1.46633
2.28;0.38;8.55533;0.34242;14.33485
2.29;-0.171;-62.17087;-28.95373;-92.56998
2.29;-0.117;-56.69565;-98.53062;-47.3699
2.29;1.144;-4.97186;-15.80979;-11.30229
2.3;-0.154;-86.54646;-73.87167;-123.69024
2.33;-0.157;-54.59784;-44.01854;-63.49802
2.34;0.033;-13.04884;3.38439;20.27637
2.35;0.966;-43.05361;-37.75285;29.26968
2.38;1.52;168.495;-113.45281;35.36069
2.39;-0.171;-8.43517;-110.17788;-89.57697
2.4;1.083;17.43506;2.00814;-15.97244
2.41;0.044;-15.18011;0.40883;20.66873
2.43;0.059;-5.33375;-24.24808;-6.99053
2.44;1.655;52.28169;-13.09049;28.75636
2.45;-0.083;-306.71555;798.03156;-479.83326
2.45;0.257;5.24926;-4.46051;13.28094
2.47;-0.141;-73.16508;60.25164;-135.41472
2.48;1.021;12.15412;-13.71273;12.34535
2.49;-0.002;40.11544;-9.86067;11.22772
2.54;1.63;47.11576;48.06252;4.81255
2.54;0.038;-48.82658;-129.14565;-25.75671
2.55;-0.176;-70.0379;-38.63931;-86.64807
2.56;0.128;-16.23869;3.29591;6.20311
2.56;-0.065;-73.32734;-134.26492;-55.09373
2.58;0.211;44.49195;372.15713;-120.49831
2.58;-0.128;-76.68571;-2.79822;-93.82883
2.58;-0.107;-48.09045;-3.32228;-15.23784
2.6;0.062;6.39018;-22.80559;-13.60794
2.61;-0.071;-31.59964;-36.67574;-7.99955
2.63;1.167;-12.45445;-18.5109;2.5126
2.64;0.165;14.98444;8.19007;6.48963
2.65;-0.12;6.04079;67.84956;-46.07433
2.65;-0.083;0.05155;42.29392;32.11771
2.65;0.893;-38.88031;-5.87787;-17.01344
2.66;0.16;14.08244;5.53374;26.45755
2.68;0.58;-9.44241;-5.16342;3.57973
2.68;-0.184;-83.3564;-82.29574;-109.74402
2.69;1.49;35.67377;126.47616;85.88203
2.69;0.901;-21.91555;7.25119;-26.95173
2.69;-0.176;-32.94104;-5.39204;-87.57502
2.7;-0.179;-16.09002;-125.44586;-96.33215
2.71;1.616;-88.40054;252.63466;-202.40704
2.72;1.38;7.43729;-80.96391;-46.61654
2.72;1.507;62.08478;-124.17052;26.01397
2.73;1.584;-23.16918;-46.64647;-3.36259
2.73;0.91;-5.21801;-11.71872;23.63997
2.74;-0.22;-54.91019;19.18702;-121.37158
2.74;0.368;-11.63142;-2.13826;-0.29925
2.75;-0.21;43.26011;402.02268;-41.85544
2.75;0.068;-13.52592;-4.96324;-10.74396
2.75;0.147;-16.71175;-15.43191;-6.54048
2.76;1.168;-1.80547;-24.99331;2.00159
2.78;0.161;6.12089;26.43386;-2.41502
2.78;0.947;-16.09657;-38.96682;16.59869
2.78;1.164;-22.32468;-111.33903;29.13541
2.79;-0.193;-57.77423;-3.82367;-95.41316
2.79;0.954;-8.72199;-67.23131;87.7204
2.8;-0.216;-77.35007;-105.62841;-114.4786
2.81;0.807;6.30287;45.19847;-17.29827
2.81;0.65;-3.09605;-8.65781;5.65706
2.82;0.618;1.63874;0.1842;-7.29078
2.82;-0.206;-41.66072;-108.36402;-62.29199
2.82;1.025;2.6056;-21.24307;-10.17227
2.83;-0.19;98.41495;5.69;26.75313
2.83;0.458;-9.25981;14.88447;-7.91661
2.83;0.315;-2.85326;-4.70883;-11.00919
2.84;0.271;133.5085;218.14795;159.09523
2.84;1.479;-15.77932;-103.42001;-152.38833
2.84;-0.136;-5.86767;-47.51755;-56.80916
2.85;-0.086;56.24191;86.17987;46.04441
2.85;0.934;-29.6505;-8.2478;5.9595
2.85;0.18;9.49948;-6.22587;-3.28399
2.85;;-5.38418;12.29192;8.35021
2.86;0.29;9.04196;5.15559;-19.22603
2.86;-0.002;16.35864;-33.18153;37.16401
2.87;1.621;-6.56655;65.3273;27.21441
2.87;0.014;-13.16684;-15.54113;-52.18829
2.87;1.39;27.29692;-12.9465;-52.87947
2.88;0.128;26.87063;26.46612;-31.99074
2.88;0.377;37.75593;-120.1781;-48.41447
2.89;-0.097;-19.16974;47.95739;7.5247
2.89;-0.115;-25.71784;-6.41583;20.94692
2.89;-0.18;-63.78159;-109.20601;-61.99426
2.9;-0.199;64.21776;108.86115;106.09322
2.9;0.299;-84.88948;-184.53903;-97.29091
2.9;0.828;148.91335;-112.6645;-18.21423
2.91;0.716;32.36214;33.74589;63.20155
2.92;0.273;-175.4129;114.89382;-451.16332
2.93;0.852;53.74033;-18.7664;33.15819
2.94;1.207;-7.68429;34.70777;-43.29933
2.94;-0.012;-25.61615;-3.35723;-7.66014
2.95;0.969;204.26809;-111.15821;-1.29813
2.97;1.588;33.45034;56.80375;-15.83629
2.97;-0.148;11.61547;118.70231;46.12407
2.97;0.808;-58.6315;38.86192;30.98651
2.98;0.981;0.64387;-25.39857;-14.92014
2.99;0.92;-35.04901;-12.57022;-15.93694
2.99;0.509;-22.74761;-419.50347;-354.11196
2.99;0.014;6.97664;-23.77729;6.1157
3;0.14;26.36625;16.72317;21.85198
3;1.144;-31.34326;6.99681;31.55746
3;0.058;-29.40236;-35.26763;139.93476
3;-0.2;-58.10284;-189.66291;-155.24236
3;-0.084;42.16156;-25.85497;-37.76527
3.01;-0.125;61.21681;89.84547;119.84786
3.02;-0.16;-7.8978;88.87366;-51.64511
3.02;-0.077;-195.58086;693.19308;-318.17088
3.02;1.326;-85.78387;-3.79244;-35.77806
3.03;0.537;112.96161;436.54576;432.773
3.04;-0.178;-34.85496;-7.13586;-88.53902
3.04;0.191;-16.14462;-12.62256;16.18926
3.05;1.088;40.258;-96.33263;55.41966
3.05;0.79;58.86945;-83.29004;-26.91264
3.06;1.377;-47.77938;246.19265;117.64315
3.06;1.603;-52.01931;23.61615;50.54253
3.07;0.99;3.63622;-11.1;28.42511
3.1;1.582;2.81494;-36.52341;-27.36544
3.11;0.978;-31.84056;33.1466;4.78664
3.11;1.232;-38.88701;12.33123;-11.84761
3.11;-0.044;-56.67733;6.0115;-111.95522
3.11;0.998;13.36354;-16.27389;-22.81328
3.12;1.146;0.8434;21.36916;-15.4065
3.12;0.223;-6.89599;6.94345;10.88464
3.12;1.552;-26.05922;-94.9642;-145.94022
3.12;0.08;-4.25794;-21.42178;10.1102
3.13;-0.208;-87.03097;-86.39657;-110.82318
3.14;1.55;-43.19749;35.90859;38.45196
3.16;1.538;-31.59275;23.9753;-61.1514
3.16;1.437;-17.55154;-88.33341;67.39612
3.17;-0.103;-15.50885;93.27422;-88.78018
3.17;0.475;-6.69761;5.00716;10.58051
3.17;-0.12;-9.49389;-41.77664;94.94878
3.17;-0.107;12.4711;-61.77204;-32.09668
3.18;-0.148;11.69554;49.20178;44.32711
3.18;0.256;-5.26576;-4.51774;-14.86173
3.19;0.484;2.40102;7.59608;0.97269
3.19;1.46;15.14877;62.45161;-26.44892
3.19;1.16;-6.97638;-25.01658;4.28787
3.19;1.192;-1.37346;-31.0151;-23.43132
3.21;0.99;29.80857;-26.62004;23.2853
3.21;1.031;2.94236;-0.26583;13.47299
3.22;-0.227;-75.77693;-91.41348;-101.94098
3.23;0.966;-14.10049;-29.66905;-2.69643
3.23;0.941;1.75635;-18.82987;-0.95706
3.23;-0.201;47.96441;-37.2521;172.0793
3.24;0.225;-2.97877;13.95645;-26.77402
3.24;-0.066;47.71438;-73.9642;-1.26205
3.25;1.509;-15.57165;37.95286;-38.66078
3.25;1.091;-23.65829;-14.55057;-13.9583
3.25;1.674;-56.21493;-58.24839;-38.23379
3.25;-0.049;41.64894;-158.35163;105.07526
3.26;1.59;9.76315;14.92495;-63.19134
3.27;1.268;26.2754;4.5535;15.93539
3.27;-0.186;-25.82842;-154.38487;-72.98966
3.27;0.066;45.16981;-13.24053;-13.338
3.29;-0.11;11.07024;53.14225;-15.77626
3.29;-0.074;-34.65999;17.33034;-106.68771
3.29;1.166;-10.11327;-12.59296;26.84403
3.3;-0.079;11.31419;28.72103;-44.1596
3.3;-0.089;-67.04187;27.07826;-134.20063
3.31;1.6;-6.4167;98.7032;40.98431
3.31;-0.15;-29.02138;-190.73712;-290.14135
3.32;0.885;39.93187;11.84449;-44.22807
3.32;1.528;53.65763;56.13721;62.52791
3.32;0.077;-13.5563;-0.91372;20.94832
3.32;0.441;-3.31408;-15.64288;-15.03592
3.32;0.987;-0.19604;-46.15822;-7.95087
3.32;1.169;9.41374;-31.30778;-17.14195
3.33;0.915;10.28256;20.71951;-44.38443
3.33;-0.003;-51.46007;10.4134;14.49111
3.34;1.218;-172.10021;333.10166;-173.71861
3.35;-0.15;52.76746;28.76818;121.44382
3.35;-0.24;42.60872;272.69258;-11.55407
3.35;0.443;-3.35639;16.76262;3.91411
3.35;0.856;-16.79045;21.82901;49.11186
3.36;0.319;5.59439;-14.29432;0.83524
3.37;-0.191;-69.64024;-84.99401;-108.69634
3.38;0.685;-27.39274;30.75104;4.6331
3.38;0.114;-20.55657;-9.01257;-0.23346
3.39;-0.16;34.51299;316.89853;55.83056
3.39;1.541;-97.55453;47.01095;-198.0625
3.39;1.571;-60.14908;-14.88763;3.67874
3.39;1.558;104.29907;-53.80143;189.28823
3.4;;-5.33503;-24.24741;-6.99186
3.4;0.179;17.05254;40.49776;12.49298
3.41;1.542;48.36058;19.62876;-49.21402
3.41;-0.099;55.12531;96.1378;24.54887
3.41;-0.225;-96.52787;-49.98452;-96.80779
3.41;0.918;-14.62844;-16.28746;-28.12096
3.41;0.912;4.46933;-5.0834;12.64314
3.41;-0.086;59.14798;-21.10201;12.01531
3.42;0.488;15.0568;8.09722;9.70373
3.42;-0.206;-59.22883;-102.71392;-93.96396
3.42;0.75;-0.43897;-7.42265;3.90751
3.42;0.163;11.21838;-12.7967;-38.59057
3.43;-0.19;-48.9806;44.50316;-109.99613
3.43;0.307;-65.76209;31.82956;31.64215
3.43;-0.096;10.903;-36.66151;-3.26716
3.45;0.029;-27.18509;13.09809;28.05545
3.46;0.587;3.09817;0.67388;5.03807
3.46;1.161;33.91645;10.46448;-6.37483
3.46;-0.177;-34.83663;62.34621;-94.71537
3.46;0.961;-19.67122;-22.53003;19.65794
3.47;0.093;18.99188;16.40812;1.4191
3.47;-0.17;-105.78621;-54.8442;-109.08748
3.48;-0.031;-551.71002;295.4136;188.50192
3.48;0.916;-8.82283;-25.2278;21.58255
3.49;0.727;3.15162;1.5386;-1.00165
3.49;1.729;-87.70773;317.77528;-174.80117
3.49;1.4;-106.46802;19.50248;70.54492
3.49;0.956;-35.81288;-36.42646;43.46045
3.49;-0.179;6.23977;-52.7712;-54.96603
3.49;0.083;23.64424;-7.61942;-31.02594
3.5;-0.116;-44.05694;199.38216;-130.127
3.5;0.374;-5.7281;15.71155;6.7506
3.5;1.053;13.60765;-4.31125;32.36521
3.51;1.571;39.23589;-68.81822;28.04006
3.51;0.933;31.02483;-9.78184;14.89472
3.52;0.915;5.00781;7.37218;-1.53383
3.52;0.516;-33.57391;23.25809;7.12265
3.52;-0.067;-294.70637;175.5712;-482.13141
3.52;0.003;48.93404;-220.36364;148.63156
3.52;1.151;26.54302;-103.136;-41.10783
3.52;0.086;26.12438;-13.57096;3.19694
3.52;;-11.63128;-2.13901;-0.29921
3.53;1.014;17.42892;41.36853;15.61528
3.53;1.481;-49.31989;72.76596;14.21497
3.54;0.947;-33.43153;3.95624;-20.91988
3.54;-0.036;-25.67947;-40.16201;-2.85728
3.54;0.262;-3.04345;-31.02153;-8.58484
3.55;-0.108;19.6006;41.04449;-30.44725
3.55;0.104;1.18339;20.76953;-5.50497
3.55;-0.184;-61.43112;-42.77684;-77.67461
3.55;0.489;0.21923;-2.38146;7.69426
3.55;0.751;1.31352;-2.0879;-5.58733
3.56;1.214;87.44371;7.43048;-13.62316
3.56;-0.12;24.46237;16.57914;-37.16712
3.56;1.112;-56.82036;10.18724;-15.22938
3.56;-0.21;-36.32847;-119.45096;-97.60726
3.57;0.932;-17.63404;35.97657;18.1731
3.57;0.007;-63.34328;61.36999;95.09931
3.57;1.298;-31.03386;-24.20947;23.06566
3.57;1.534;-51.39254;-62.23743;-59.20588
3.58;0.106;-9.26169;26.12036;8.23048
3.58;0.883;18.42959;-26.80179;-7.23771
3.59;1.275;32.05963;14.60901;40.00211
3.59;-0.115;31.05648;165.97546;-20.26754
3.59;0.481;0.56144;8.27076;-3.42484
3.59;0.518;-10.8862;0.44255;0.3358
3.59;1.389;-34.38998;-3.21501;-60.80466
3.6;1.065;32.44516;12.45846;-4.99757
3.6;0.102;-11.41402;48.67446;33.67292
3.6;-0.168;-58.89667;70.00806;-121.06452
3.6;0.371;-11.22627;8.55972;-12.0432
3.6;1.361;-30.73614;-42.70475;-28.13554
3.6;-0.104;-3.53501;-27.88427;-50.05334
3.61;-0.1;32.0505;29.36453;22.3981
3.61;0.887;40.12922;49.91691;10.17739
3.61;1.007;-30.50739;15.78146;-7.52279
3.61;1.19;-8.49035;-2.36507;-26.41586
3.61;1.161;-3.0219;-48.48194;-102.87366
3.62;0.974;80.12015;33.79598;23.86334
3.62;-0.07;57.57939;89.65657;47.56007
3.62;1.706;-148.70813;300.70612;-261.79978
3.62;1.393;-9.60103;-32.71904;-31.09351
3.62;-0.099;151.95595;-39.35453;142.96131
3.63;0.16;-15.51158;0.97526;-36.13868
3.64;0.425;18.33615;-22.33315;7.52428
3.65;0.981;19.26245;41.21088;12.72486
3.65;0.36;-8.36205;6.3284;20.63647
3.65;0.073;-24.93702;-37.74257;12.47888
3.65;-0.101;5.76421;-199.16009;-238.22033
3.65;0.406;29.23925;-12.28654;-0.0111
3.66;0.319;-18.82612;-24.05972;17.00766
3.66;-0.177;-68.48573;-96.59747;-67.75389
3.67;-0.049;-35.06781;-21.15226;85.38352
3.67;1.25;66.81568;-69.91272;-157.52703
3.68;-0.157;113.61732;367.07286;37.711
3.68;-0.18;-141.95024;163.88274;-141.80434
3.68;1.313;58.81667;-116.20058;43.66368
3.68;1.202;65.17929;-14.61528;-25.87226
3.69;-0.196;106.51818;17.3338;147.97771
3.69;0.844;9.49856;5.26227;-13.70514
3.69;1.154;45.22315;176.38175;158.70968
3.69;1.01;-177.82604;118.54241;-410.68272
3.69;1.181;-40.30911;2.45618;44.50494
3.69;0.32;33.43145;-23.3896;-12.21164
3.7;1.614;47.38677;56.23183;-29.34965
3.7;0.935;-0.35294;-36.17214;20.25661
3.7;0.916;39.36465;-7.44545;2.29753
3.71;-0.179;116.33988;394.34603;17.52463
3.71;0.337;0.22878;14.58496;-3.68236
3.71;1.012;-37.76124;70.85632;-68.75829
3.71;0.147;-11.48236;-18.16591;1.68288
3.71;0.159;0.80255;-25.01508;4.21683
3.71;0.855;6.5685;-11.93415;1.5299
3.72;0.881;1.8999;2.5429;-0.52881
3.72;-0.105;57.67077;86.2089;46.42553
3.72;1.01;0.05201;25.14008;34.96686
3.72;1.609;187.76407;-179.85347;250.45198
3.73;-0.082;41.5268;52.75631;11.51588
3.73;-0.005;-29.49998;-26.15677;1.30303
3.73;1.177;-0.52744;-18.67008;28.62119
3.73;1.008;3.80435;-2.62752;-20.66659
3.73;1.626;113.89225;-34.48676;-15.83491
3.74;1.136;69.07926;36.52164;-14.24958
3.74;0.299;-23.48924;-51.49523;19.65801
3.74;0.393;12.37702;-10.87451;12.89269
3.75;1.174;-46.44654;44.7921;-69.43277
3.75;0.043;-1.53235;-28.97996;1.37235
3.76;0.64;16.89156;146.13068;-282.46148
3.76;0.984;1.21796;32.14024;-12.26751
3.76;-0.113;-26.37014;208.61016;-25.94107
3.76;1.012;11.01263;-37.97857;-15.76914
3.76;0.148;8.87305;-21.49951;29.4816
3.76;0.031;18.57278;-7.57094;24.14324
3.77;1.69;168.26157;155.12674;337.96595
3.77;0.425;69.72284;104.53912;115.46079
3.77;0.983;18.40623;40.82882;14.15756
3.77;-0.19;32.57376;350.23869;-15.9733
3.77;1.132;-7.95326;10.774;-30.27183
3.77;0.67;-421.60863;499.67433;-692.53245
3.77;1.562;-14.90382;-47.11486;-82.37641
3.77;-0.057;45.5345;-54.44051;20.23332
3.77;1.002;88.54336;-70.01072;-46.55115
3.77;0.435;9.35946;-5.0286;5.03254
3.78;1.006;-4.28495;13.85377;-40.9486
3.78;1.024;-12.47983;31.79254;18.00618
3.78;0.291;-15.34677;9.68357;30.24757
3.78;0.945;-14.70203;4.39035;-25.38847
3.78;0.044;-41.00835;-34.76183;13.13328
3.78;0;46.37043;-51.64643;-11.60967
3.79;0.98;16.52498;17.95408;24.28057
3.79;1.04;-23.7175;7.10311;16.83557
3.8;0.543;8.25704;9.17611;-6.83944
3.8;-0.159;-51.96105;112.93073;-62.80476
3.8;0.268;-37.45274;-50.9872;11.76977
3.8;0.95;7.43833;-21.26975;30.30536
3.8;1.27;156.56427;-237.37071;302.18556
3.81;0.957;19.85633;51.42628;-32.55282
3.81;0.317;-152.57882;64.86089;-273.10413
3.81;0.02;-22.48194;-32.93999;19.70645
3.81;0.984;17.69675;-1.73816;18.7115
3.82;0.024;36.6961;21.62572;2.0562
3.82;0.066;-22.83251;19.35576;22.39491
3.82;1.613;-35.88348;4.50056;95.86433
3.82;0.022;-19.29539;-47.11378;1.76373
3.82;-0.179;-9.44559;-105.13566;109.3338
3.83;1.456;-66.81164;29.01873;-22.04222
3.83;-0.224;-92.06028;-52.22921;-95.6399
3.83;1.433;-17.81915;-16.02503;-123.80526
3.84;1.133;7.26791;10.79468;-27.6637
3.84;0.022;213.46167;317.4214;241.7101
3.84;0.952;18.07592;42.88243;13.31091
3.84;-0.104;-32.44687;33.88032;-83.40637
3.84;-0.148;-1607.51273;642.86768;283.71473
3.84;0.3;-16.52874;6.2371;-19.77655
3.84;-0.157;-30.16237;-4.30194;-94.5155
3.84;-0.018;3.07186;-93.30642;51.24383
3.84;0.195;509.18085;-8468.45127;-3266.60312
3.84;0.888;6.85273;-13.42459;42.02148
3.85;1.085;11.85098;23.76975;-24.16277
3.85;0.171;0.67181;12.09655;-14.99668
3.85;0.858;-5.84703;60.40853;-40.07339
3.85;0.051;-20.95998;10.36613;-21.14477
3.85;-0.116;-52.1848;-7.679;143.27052
3.85;0.049;-26.36818;-4.37769;-30.25567
3.85;0.478;-5.49696;-9.1893;3.00275
3.85;1.168;3.77356;-36.36686;14.60185
3.85;1.317;8.08954;-52.2443;-7.65902
3.86;0.13;31.70681;8.01593;26.01355
3.86;1.082;11.3483;30.42572;-8.27947
3.86;1.13;8.66865;68.64898;-49.30185
3.86;1.105;-37.20093;-75.80069;-170.73817
3.86;0.923;-3.47369;-8.75767;-48.00794
3.86;1.35;-2.67218;-163.42712;124.29183
3.86;-0.057;43.98013;-20.12291;-1.17133
3.87;-0.063;55.55657;83.79896;45.54011
3.87;0.015;-219.05306;247.53441;-342.78249
3.87;-0.208;-78.93757;-44.97021;-90.22764
3.87;0.385;-14.07744;-12.13626;-1.84124
3.87;-0.199;-56.03953;-94.0863;-61.23878
3.87;0.63;169.5033;-317.20916;6.31348
3.88;1.013;29.95017;1.23028;-30.7674
3.88;-0.047;52.0289;28.11122;20.70282
3.88;1.222;-31.14853;19.31931;17.88263
3.88;-0.029;-24.67486;-27.38882;-42.01779
3.88;0.998;39.00192;-8.58277;-40.28044
3.89;1.088;28.9671;28.07762;-6.3156
3.89;1.74;-129.37554;537.5179;-248.28597
3.89;-0.06;-29.57351;26.08099;1.59407
3.89;0.026;-76.27585;-6.64192;-0.89101
3.89;1.019;16.99505;-30.56339;24.56279
3.9;1.313;-69.19928;48.51888;-1.68569
3.9;-0.157;-56.39845;9.68915;-80.19945
3.9;1.186;-274.03203;-114.97369;-244.16488
3.91;0.032;19.22988;34.39241;4.13402
3.91;-0.012;-22.70044;30.77292;-2.61119
3.91;-0.192;-86.26594;-10.60748;-104.43278
3.91;-0.144;-71.78419;-75.06435;-111.57969
3.91;1.007;-26.60735;-36.46294;-11.91734
3.91;-0.151;-28.2176;-60.33459;69.7326
3.92;-0.018;-11.02661;-41.36124;25.64549
3.92;0.228;12.39572;-33.29867;-11.4401
3.92;0.549;42.89216;-37.34369;5.22376
3.93;0.175;16.90162;1.94078;-16.24626
3.93;0.972;27.26201;11.46685;-34.11041
3.93;0.758;33.34374;31.71336;60.5425
3.93;-0.21;64.11098;167.7122;-10.5176
3.93;1.033;-5.27439;11.0804;-39.17374
3.93;1.225;-913.63313;208.45322;-1558.07794
3.93;-0.046;-57.60354;-106.98945;-45.84037
3.93;0.029;1.22251;-434.21189;22.23631
3.94;-0.12;46.72963;14.37241;-70.46359
3.94;1.022;-18.64751;39.42777;-7.33865
3.94;0.16;-3829160.145;7867675.156;-4841200.288
3.94;1.083;-26.09679;29.84028;12.99901
3.94;0.027;57.32815;-58.75991;71.78391
3.95;-0.002;12.8857;7.69945;47.38084
3.95;1.037;-2.98477;18.48817;-6.54204
3.95;0.13;-12.96121;-4.97105;19.76713
3.96;-0.025;53.33931;101.01869;125.59915
3.96;1.146;0.44491;119.46996;-110.68969
3.96;0.463;-8.68799;8.63916;10.94835
3.96;-0.18;-52.72136;47.77151;-135.60974
3.96;-0.085;29.21368;-77.47725;-81.25261
3.96;-0.105;14.15009;-36.9172;-33.90528
3.96;1.451;127.53575;-190.02244;251.63194
3.96;1.082;46.02094;-7.50082;-17.06382
3.97;1.468;28.20194;63.36946;-46.81495
3.97;1.132;1.89782;51.08621;41.61715
3.97;0.76;-24.99406;71.74242;-187.6323
3.97;0.936;-62.47955;74.39278;-68.80664
3.97;-0.156;-63.98665;-3.25612;-83.10106
3.97;-0.045;-28.02301;-44.3962;-34.91711
3.97;-0.032;4.80279;-8.26945;-31.10462
3.97;1.022;60.68171;-25.36217;-62.40238
3.97;1.07;105.3156;-34.96714;48.40194
3.98;0.016;222.14457;380.78392;317.84274
3.98;0.885;21.46849;-15.88857;27.26625
3.99;1.554;74.54563;43.04056;-33.17664
3.99;1.319;-12.72458;196.03197;-21.59997
3.99;0.369;-4.07842;1.8074;-15.58964
3.99;0.169;-13.30018;-5.1871;20.37899
3.99;0.41;11.39576;-2.14139;-18.72737
4;0.145;-10.90483;10.67445;-34.92125
4;0.423;-23.53378;3.73551;4.42911
4;0.076;-57.30523;-112.46261;-44.59964
4.01;-0.098;125.23657;60.8523;170.04747
4.01;-0.148;52.01435;154.33996;-9.26156
4.01;0.899;-92.64907;322.5271;125.93418
4.01;-0.15;-81.10033;239.56265;-127.60679
4.01;-0.157;-56.219;-47.99868;-57.32613
4.01;0.528;-5.37823;-9.49585;17.85367
4.01;1.08;-10.60098;-22.69322;-30.01504
4.01;1.134;3.82357;-20.1223;-60.95965
4.01;0.404;121.72716;-159.50727;117.57217
4.02;1.272;-38.36378;41.67155;-29.75031
4.02;0.334;-13.40549;-0.49229;-6.17816
4.02;1.082;11.70526;-43.97374;12.25133
4.02;1.079;12.05297;-43.69794;-4.55568
4.03;0.019;24.73358;16.89013;20.08589
4.03;0.921;36.86685;146.28211;266.01198
4.03;1.007;-53.27932;59.85341;43.98006
4.03;-0.18;-60.96368;-14.80338;-97.2636
4.03;0.86;0.12089;-5.07966;0.22206
4.03;-0.123;66.8647;-84.65571;21.5625
4.03;0.419;32.25565;-0.0971;3.88258
4.04;0.327;17.37029;34.04174;-4.5827
4.04;1.501;-95.16529;5.87911;10.91364
4.04;0.497;-7.25368;-5.32837;11.45876
4.04;-0.083;52.47985;-20.31464;-0.11526
4.05;0.595;4.63207;5.01305;8.02371
4.05;0.413;-2.5021;3.6229;-18.95048
4.05;0.874;-33.88278;38.84076;-47.47788
4.05;-0.058;-64.31791;11.01212;6.89225
4.05;1.52;-64.29768;-33.28544;20.48483
4.05;-0.03;-48.93139;-34.43997;-46.55665
4.05;-0.152;-47.77287;-39.34155;-72.27057
4.05;1.57;107.98168;-34.25804;-27.39108
4.06;1.158;13.83632;48.55029;12.13358
4.06;1.54;-26.71078;60.04778;33.33621
4.06;0.216;-24.20523;3.73818;-7.80892
4.06;1.603;-34.64257;-2.66214;-85.82652
4.06;-0.168;-48.38378;-3.90098;-99.5368
4.06;1.356;-38.87411;-33.69105;-36.25238
4.06;1.452;-14.5739;-53.99841;-74.65653
4.07;0.511;-17.6393;-11.89951;-2.2362
4.07;-0.162;-59.59937;-64.38616;-88.59742
